date,politician,mentions
2024-01-26,Верещук Ірина,222
2024-01-26,Арахамія Давид,470
2024-01-26,Буданов Кирило,114
2024-01-26,Залужний Валерій,175
2024-01-26,Порошенко Петро,37
2024-01-26,Тимошенко Юлія,14
2024-01-26,Безугла Мар'яна,46
2024-01-26,Усик Олександр,75
2024-01-26,Умеров Рустем,33
2024-01-26,Кулеба Дмитро,96
2024-01-26,Кличко Віталій,33
2024-01-26,Терехов Ігор,64
2024-01-26,Яценюк Арсеній,3
2024-01-26,Лаченков Ігор,3
2024-01-26,Бутусов Юрій,25
2024-01-26,Малюк Василь,16
2024-01-26,Вілкул Олександр,13
2024-01-26,Луценко Юрій,6
2024-01-26,Мураєв Євген,6
2024-01-26,Ляшко Олег,7
2024-01-26,Гетманцев Данило,3
2024-01-26,Береза Борислав,1
2024-01-26,Стефанчук Руслан,7
2024-01-26,Берлінська Марія,16
2024-01-26,Портніков Віталій,8
2024-01-26,Кривонос Сергій,7
2024-01-26,Разумков Дмитро,4
2024-01-26,Кім Віталій,2
2024-01-26,Железняк Ярослав,3
2024-01-26,Бойко Юрій,1
2024-01-26,Давидюк Микола,1
2024-01-26,Чмут Тарас,2
2024-01-26,Гордон Дмитро,1
2024-01-26,Прокопенко Денис,5
2024-01-26,Маркус Валерій,3
2024-01-26,Свириденко Юлія,1
2024-01-27,Зеленський Володимир,638
2024-01-27,Буданов Кирило,284
2024-01-27,Умеров Рустем,56
2024-01-27,Терехов Ігор,44
2024-01-27,Арахамія Давид,65
2024-01-27,Залужний Валерій,53
2024-01-27,Кім Віталій,24
2024-01-27,Ляшко Олег,19
2024-01-27,Подоляк Михайло,47
2024-01-27,Бутусов Юрій,12
2024-01-27,Притула Сергій,55
2024-01-27,Прокопенко Денис,4
2024-01-27,Малюк Василь,14
2024-01-27,Кличко Віталій,20
2024-01-27,Кулеба Дмитро,86
2024-01-27,Стефанчук Руслан,3
2024-01-27,Берлінська Марія,19
2024-01-27,Арестович Олексій,18
2024-01-27,Порошенко Петро,19
2024-01-27,Безугла Мар'яна,9
2024-01-27,Верещук Ірина,10
2024-01-27,Портніков Віталій,4
2024-01-27,Тимошенко Юлія,9
2024-01-27,Усик Олександр,21
2024-01-27,Стерненко Сергій,4
2024-01-27,Мураєв Євген,8
2024-01-27,Яценюк Арсеній,3
2024-01-27,Кривонос Сергій,3
2024-01-27,Вілкул Олександр,3
2024-01-27,Бровді Роберт,1
2024-01-27,Свириденко Юлія,1
2024-01-27,Гетманцев Данило,1
2024-01-27,Маркус Валерій,3
2024-01-27,Лаченков Ігор,1
2024-01-27,Железняк Ярослав,2
2024-01-28,Подоляк Михайло,42
2024-01-28,Зеленський Володимир,558
2024-01-28,Умеров Рустем,45
2024-01-28,Порошенко Петро,39
2024-01-28,Гордон Дмитро,33
2024-01-28,Кротевич Богдан,87
2024-01-28,Кулеба Дмитро,23
2024-01-28,Залужний Валерій,46
2024-01-28,Кличко Віталій,28
2024-01-28,Буданов Кирило,85
2024-01-28,Арестович Олексій,21
2024-01-28,Тимошенко Юлія,3
2024-01-28,Разумков Дмитро,1
2024-01-28,Усик Олександр,21
2024-01-28,Маркус Валерій,2
2024-01-28,Бутусов Юрій,9
2024-01-28,Терехов Ігор,11
2024-01-28,Луценко Юрій,1
2024-01-28,Верещук Ірина,14
2024-01-28,Арахамія Давид,8
2024-01-28,Яценюк Арсеній,3
2024-01-28,Чорногоренко Катерина,4
2024-01-28,Кривонос Сергій,5
2024-01-28,Берлінська Марія,12
2024-01-28,Притула Сергій,27
2024-01-28,Малюк Василь,13
2024-01-28,Железняк Ярослав,2
2024-01-28,Вілкул Олександр,6
2024-01-28,Безугла Мар'яна,2
2024-01-28,Мураєв Євген,2
2024-01-28,Стефанчук Руслан,1
2024-01-28,Ляшко Олег,5
2024-01-28,Кім Віталій,2
2024-01-28,Свириденко Юлія,3
2024-01-28,Портніков Віталій,2
2024-01-28,Стерненко Сергій,1
2024-01-29,Залужний Валерій,2999
2024-01-29,Зеленський Володимир,2826
2024-01-29,Подоляк Михайло,50
2024-01-29,Кривонос Сергій,126
2024-01-29,Буданов Кирило,531
2024-01-29,Кулеба Дмитро,453
2024-01-29,Порошенко Петро,111
2024-01-29,Бутусов Юрій,114
2024-01-29,Умеров Рустем,162
2024-01-29,Береза Борислав,180
2024-01-29,Безугла Мар'яна,25
2024-01-29,Прокопенко Денис,14
2024-01-29,Кличко Віталій,38
2024-01-29,Гордон Дмитро,9
2024-01-29,Малюк Василь,24
2024-01-29,Арестович Олексій,44
2024-01-29,Усик Олександр,41
2024-01-29,Мураєв Євген,7
2024-01-29,Берлінська Марія,20
2024-01-29,Арахамія Давид,8
2024-01-29,Железняк Ярослав,12
2024-01-29,Верещук Ірина,13
2024-01-29,Притула Сергій,21
2024-01-29,Гетманцев Данило,1
2024-01-29,Тимошенко Юлія,7
2024-01-29,Портніков Віталій,11
2024-01-29,Вілкул Олександр,9
2024-01-29,Разумков Дмитро,3
2024-01-29,Кротевич Богдан,5
2024-01-29,Кім Віталій,3
2024-01-29,Яценюк Арсеній,4
2024-01-29,Стерненко Сергій,2
2024-01-29,Луценко Юрій,1
2024-01-29,Ляшко Олег,4
2024-01-29,Бойко Юрій,2
2024-01-29,Стефанчук Руслан,4
2024-01-29,Іллєнко Андрій,1
2024-01-29,Терехов Ігор,7
2024-01-29,Маркус Валерій,4
2024-01-29,Білецький Андрій,1
2024-01-29,Чмут Тарас,2
2024-01-30,Залужний Валерій,1196
2024-01-30,Зеленський Володимир,1578
2024-01-30,Подоляк Михайло,53
2024-01-30,Порошенко Петро,72
2024-01-30,Тимошенко Юлія,17
2024-01-30,Портніков Віталій,23
2024-01-30,Умеров Рустем,75
2024-01-30,Береза Борислав,17
2024-01-30,Буданов Кирило,423
2024-01-30,Безугла Мар'яна,82
2024-01-30,Притула Сергій,39
2024-01-30,Терехов Ігор,235
2024-01-30,Арахамія Давид,56
2024-01-30,Гетманцев Данило,78
2024-01-30,Вілкул Олександр,9
2024-01-30,Мураєв Євген,38
2024-01-30,Берлінська Марія,21
2024-01-30,Кулеба Дмитро,111
2024-01-30,Арестович Олексій,56
2024-01-30,Кличко Віталій,16
2024-01-30,Бутусов Юрій,11
2024-01-30,Стефанчук Руслан,6
2024-01-30,Кривонос Сергій,14
2024-01-30,Железняк Ярослав,7
2024-01-30,Малюк Василь,13
2024-01-30,Гордон Дмитро,4
2024-01-30,Усик Олександр,28
2024-01-30,Чмут Тарас,2
2024-01-30,Маркус Валерій,15
2024-01-30,Чорногоренко Катерина,1
2024-01-30,Верещук Ірина,3
2024-01-30,Яценюк Арсеній,1
2024-01-30,Разумков Дмитро,3
2024-01-30,Прокопенко Денис,4
2024-01-30,Кротевич Богдан,2
2024-01-30,Стерненко Сергій,1
2024-01-31,Буданов Кирило,892
2024-01-31,Малюк Василь,233
2024-01-31,Подоляк Михайло,75
2024-01-31,Залужний Валерій,1183
2024-01-31,Зеленський Володимир,1860
2024-01-31,Усик Олександр,44
2024-01-31,Умеров Рустем,119
2024-01-31,Маркус Валерій,50
2024-01-31,Порошенко Петро,56
2024-01-31,Железняк Ярослав,51
2024-01-31,Тимошенко Юлія,29
2024-01-31,Терехов Ігор,63
2024-01-31,Стерненко Сергій,2
2024-01-31,Арестович Олексій,13
2024-01-31,Кулеба Дмитро,52
2024-01-31,Кличко Віталій,30
2024-01-31,Разумков Дмитро,3
2024-01-31,Безугла Мар'яна,21
2024-01-31,Яценюк Арсеній,3
2024-01-31,Ляшко Олег,2
2024-01-31,Прокопенко Денис,12
2024-01-31,Мураєв Євген,7
2024-01-31,Вілкул Олександр,13
2024-01-31,Гетманцев Данило,5
2024-01-31,Притула Сергій,26
2024-01-31,Кузик Петро,1
2024-01-31,Гордон Дмитро,3
2024-01-31,Білецький Андрій,1
2024-01-31,Арахамія Давид,7
2024-01-31,Стефанчук Руслан,4
2024-01-31,Портніков Віталій,11
2024-01-31,Бутусов Юрій,7
2024-01-31,Береза Борислав,1
2024-01-31,Свириденко Юлія,1
2024-01-31,Берлінська Марія,9
2024-01-31,Верещук Ірина,2
2024-01-31,Кривонос Сергій,12
2024-01-31,Іллєнко Андрій,1
2024-01-31,Чмут Тарас,1
2024-01-31,Луценко Юрій,1
2024-02-01,Зеленський Володимир,1524
2024-02-01,Арестович Олексій,281
2024-02-01,Притула Сергій,36
2024-02-01,Залужний Валерій,1495
2024-02-01,Буданов Кирило,489
2024-02-01,Стерненко Сергій,6
2024-02-01,Подоляк Михайло,146
2024-02-01,Умеров Рустем,128
2024-02-01,Свириденко Юлія,35
2024-02-01,Терехов Ігор,22
2024-02-01,Усик Олександр,54
2024-02-01,Тимошенко Юлія,70
2024-02-01,Кривонос Сергій,8
2024-02-01,Арахамія Давид,12
2024-02-01,Порошенко Петро,61
2024-02-01,Прокопенко Денис,36
2024-02-01,Железняк Ярослав,40
2024-02-01,Карась Євген,2
2024-02-01,Гетманцев Данило,8
2024-02-01,Малюк Василь,33
2024-02-01,Кличко Віталій,17
2024-02-01,Безугла Мар'яна,20
2024-02-01,Кулеба Дмитро,50
2024-02-01,Луценко Юрій,7
2024-02-01,Портніков Віталій,10
2024-02-01,Вілкул Олександр,10
2024-02-01,Маркус Валерій,8
2024-02-01,Бутусов Юрій,7
2024-02-01,Берлінська Марія,21
2024-02-01,Яценюк Арсеній,3
2024-02-01,Ляшко Олег,1
2024-02-01,Разумков Дмитро,3
2024-02-01,Береза Борислав,5
2024-02-01,Стефанчук Руслан,9
2024-02-01,Верещук Ірина,4
2024-02-01,Білецький Андрій,5
2024-02-01,Гордон Дмитро,1
2024-02-01,Кузик Петро,4
2024-02-01,Іллєнко Андрій,2
2024-02-02,Буданов Кирило,249
2024-02-02,Залужний Валерій,1646
2024-02-02,Портніков Віталій,36
2024-02-02,Берлінська Марія,24
2024-02-02,Чмут Тарас,23
2024-02-02,Зеленський Володимир,1902
2024-02-02,Подоляк Михайло,212
2024-02-02,Гетманцев Данило,8
2024-02-02,Кулеба Дмитро,158
2024-02-02,Усик Олександр,178
2024-02-02,Притула Сергій,19
2024-02-02,Кличко Віталій,78
2024-02-02,Бутусов Юрій,63
2024-02-02,Порошенко Петро,90
2024-02-02,Умеров Рустем,58
2024-02-02,Вілкул Олександр,78
2024-02-02,Кривонос Сергій,4
2024-02-02,Безугла Мар'яна,19
2024-02-02,Терехов Ігор,25
