username,total_posts,total_views,political_posts,electoral_posts,military_posts,economy_posts,religion_posts,international_posts,political_views,electoral_views,military_views,economy_views,religion_views,international_views
Belgorod_peace,41,358719,0,0,0,0,0,0,0,0,0,0,0,0
Belgorod_podslushal,51,953400,0,0,0,0,0,0,0,0,0,0,0,0
Belgorod_true,25,170810,0,0,0,0,0,0,0,0,0,0,0,0
BellumActaNews,117,591980,0,0,0,0,0,0,0,0,0,0,0,0
Belorusneft_official,9,4740,0,0,0,0,0,0,0,0,0,0,0,0
BenShapiroGang,136,473930,0,0,0,0,0,0,0,0,0,0,0,0
BennyJohnson,141,1511281,0,0,0,0,0,0,0,0,0,0,0,0
Beqanews,32,7445,0,0,0,0,0,1,0,0,0,0,0,389
BeregTime,11,230900,0,0,0,0,0,0,0,0,0,0,0,0
BerezaJuice,2502,76594057,368,0,0,31,10,1,11185049,0,0,978700,312300,29500
Berezniki_true,45,337030,0,0,0,0,0,0,0,0,0,0,0,0
BesLive,20,10709,0,0,0,0,0,0,0,0,0,0,0,0
Beshariq_Furqat_Yaypan_Rishton,43,793,0,0,0,0,0,0,0,0,0,0,0,0
Beshariqliklar_UZ,39,48665,0,0,0,0,0,0,0,0,0,0,0,0
BessovestniiDagestan,11,7503,0,0,0,0,0,0,0,0,0,0,0,0
Bessro4ka,3,1111,0,0,0,0,0,0,0,0,0,0,0,0
Bevafoyim_rasmiy,14,596,0,0,0,0,0,0,0,0,0,0,0,0
BigPicture_ru,104,25273,0,0,0,0,0,0,0,0,0,0,0,0
Big_goncharova,18,215810,0,0,0,0,0,0,0,0,0,0,0,0
BilaTserkvaBT,45,746540,0,0,0,0,0,0,0,0,0,0,0,0
BilmeitinimizJoq,2,341,0,0,0,0,0,0,0,0,0,0,0,0
BilohorodkaOnline,24,45137,0,0,0,0,0,0,0,0,0,0,0,0
Bilond_Online,9,9257,0,0,0,0,0,0,0,0,0,0,0,0
Biplexer_channel,6,6665,1,0,0,0,0,0,985,0,0,0,0,0
BitchBotBoiiLive,187,3418540,0,0,0,0,0,0,0,0,0,0,0,0
Bittleguaka,37,624040,0,0,0,0,0,0,0,0,0,0,0,0
Biysk_true,45,250700,0,0,0,0,0,0,0,0,0,0,0,0
BlackSeaStrategyInstitute,29,66869,0,0,0,0,0,0,0,0,0,0,0,0
Black_water_division,9,8033,0,0,0,0,0,0,0,0,0,0,0,0
BlackoutNewsDE,21,54122,0,0,0,0,0,0,0,0,0,0,0,0
BlagoPoluchny_Official,12,70560,0,0,0,0,0,0,0,0,0,0,0,0
Blagoveshchensk_sluh,49,669100,0,0,0,0,0,0,0,0,0,0,0,0
Blagoveshchensk_sobitie,55,746500,0,0,0,0,0,0,0,0,0,0,0,0
Blagoveshchensk_true,42,871800,0,0,0,0,0,0,0,0,0,0,0,0
Blog_Zhurnalistki,12,1238,0,0,0,0,0,0,0,0,0,0,0,0
BloggersWindow,10,2631,0,0,0,0,0,0,0,0,0,0,0,0
BodoSchiffmann,38,358568,0,0,0,0,0,0,0,0,0,0,0,0
BogodistovAA,3,938,0,0,0,0,0,0,0,0,0,0,0,0
Bogot24,36,5563,0,0,0,0,0,0,0,0,0,0,0,0
Bojnourdtv,1,24,0,0,0,0,0,0,0,0,0,0,0,0
Bolshaya_P,39,205110,1,0,0,0,0,0,6100,0,0,0,0,0
Bolsheshymaa1,112,352170,0,0,0,0,0,0,0,0,0,0,0,0
Boombl4K,63,1075320,0,0,0,0,0,0,0,0,0,0,0,0
BoredPandablog,2,155,0,0,0,0,0,0,0,0,0,0,0,0
BorodaV,14,879,0,0,0,0,0,0,0,0,0,0,0,0
BorodaVZ,24,8215,0,0,0,0,0,0,0,0,0,0,0,0
BorodavchenkoZnaet,1,185,0,0,0,0,0,0,0,0,0,0,0,0
BorshchagovkaNews,58,467131,0,0,0,0,0,0,0,0,0,0,0,0
BourseNews,1257,4396420,0,0,0,0,0,0,0,0,0,0,0,0
BourseNewsvoc,36,23505,0,0,0,0,0,0,0,0,0,0,0,0
BoursenewsTV,9,36680,0,0,0,0,0,0,0,0,0,0,0,0
Boyovutliklar,9,8125,0,0,0,0,0,0,0,0,0,0,0,0
BrandonTatum,65,31160,0,0,0,0,0,0,0,0,0,0,0,0
Bratchuk_Sergey,1118,8376552,11,0,3,0,1,0,69780,0,22230,0,10900,0
Bratsk_true,46,268030,0,0,0,0,0,0,0,0,0,0,0,0
BreakingNews_af,18,2245,0,0,0,0,0,0,0,0,0,0,0,0
Breaking_News_TG,33,19466,0,0,0,0,0,0,0,0,0,0,0,0
Brend_Botlar,2,28740,0,0,0,0,0,0,0,0,0,0,0,0
BritainFirst,30,53612,0,0,0,0,0,0,0,0,0,0,0,0
Britania,18,33920,0,0,0,0,0,0,0,0,0,0,0,0
BritishEmbSpokesperson,16,21501,1,0,1,0,0,0,829,0,714,0,0,0
BroDude_ru,1,459,0,0,0,0,0,0,0,0,0,0,0,0
BroadwayStream,14,6417,0,0,0,0,0,0,0,0,0,0,0,0
BruceWillisReal,20,2422,0,0,0,0,0,0,0,0,0,0,0,0
Bryansk4,2,19350,0,0,0,0,0,0,0,0,0,0,0,0
Bryansk_crazy,40,557600,0,0,0,0,0,0,0,0,0,0,0,0
Bryansk_peace,41,327460,0,0,0,0,0,0,0,0,0,0,0,0
Bryansk_podslushal,51,961700,1,0,0,0,0,0,19800,0,0,0,0,0
Bryansk_true,44,330960,0,0,0,0,0,0,0,0,0,0,0,0
Brykova_irina_lives,27,978000,1,0,0,0,0,0,45900,0,0,0,0,0
Budanzev_channel,7,3013,0,0,0,0,0,0,0,0,0,0,0,0
Budennovsk_chp,17,57933,0,0,0,0,0,0,0,0,0,0,0,0
BudniDeputata,22,99060,0,0,0,0,0,0,0,0,0,0,0,0
Bugorgua,17,32018,0,0,0,0,0,0,0,0,0,0,0,0
BugungiGap,4951,509207755,1,0,0,0,0,0,112000,0,0,0,0,0
BugungiKunda,2,7740,0,0,0,0,0,0,0,0,0,0,0,0
Buka_tumani,23,103300,0,0,0,0,0,0,0,0,0,0,0,0
BukharaInfo_potrebitel_pvbux,110,1082262,0,0,0,0,0,0,0,0,0,0,0,0
BukharaNewsUz,123,1194246,0,0,0,0,0,0,0,0,0,0,0,0
Bukharainfo,40,149650,0,0,0,0,0,0,0,0,0,0,0,0
Bukharatv_pvbux_potrebitel,57,560916,0,0,0,0,0,0,0,0,0,0,0,0
BuninCo,48,301782,8,0,0,0,0,0,24594,0,0,0,0,0
BurkovskoePole,8,18840,0,0,0,0,0,0,0,0,0,0,0,0
Buro247_ru,5,4468,0,0,0,0,0,0,0,0,0,0,0,0
Burovaia,46,372920,1,0,0,0,0,0,4570,0,0,0,0,0
Buster_z,24,66,0,0,0,0,0,0,0,0,0,0,0,0
Butenko,7,14990,0,0,0,0,0,0,0,0,0,0,0,0
Buxarabest,14,2026,0,0,0,0,0,0,0,0,0,0,0,0
Buxoro24_Live,52,222550,0,0,0,0,0,0,0,0,0,0,0,0
BuyukTurkHaber,75,12016,0,0,0,0,0,0,0,0,0,0,0,0
ByPoland,20,452,0,0,0,0,0,0,0,0,0,0,0,0
Byudjet_xodimlari,37,247431,0,0,0,0,0,0,0,0,0,0,0,0
CANALFeministaPodemita,1,397,0,0,0,0,0,0,0,0,0,0,0,0
CAOOKO,7,85,0,0,0,0,0,0,0,0,0,0,0,0
CBNnewsonline,20,7511,0,0,0,0,0,0,0,0,0,0,0,0
CENmedia,13,1768,0,0,0,0,0,0,0,0,0,0,0,0
CHILEDIGNOCANAL,7,48936,0,0,0,0,0,0,0,0,0,0,0,0
CHODAKNEWSUZ,72,405065,0,0,0,0,0,0,0,0,0,0,0,0
CHORTOQLIKLAR24,47,45275,0,0,0,0,0,0,0,0,0,0,0,0
CHORTOQLIK_UZ,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CHORTOQ_AXLI,33,5778,0,0,0,0,0,0,0,0,0,0,0,0
CHUSTLIKLAR_TG,7,6816,0,0,0,0,0,0,0,0,0,0,0,0
CHUST_24,75,3762,0,0,0,0,0,0,0,0,0,0,0,0
CIG_telegram,14,52220,0,0,0,0,0,0,0,0,0,0,0,0
CIS91,85,740133,2,0,0,0,0,0,21800,0,0,0,0,0
CITeam,363,4653585,0,0,0,3,0,0,0,0,0,46500,0,0
CNNBRASIL,286,41032,0,0,0,0,0,0,0,0,0,0,0,0
CN_news,29,66597,0,0,0,0,0,0,0,0,0,0,0,0
CNewsDaily,20,34739,0,0,0,0,0,0,0,0,0,0,0,0
COVID19Up,28,56901,0,0,0,0,0,0,0,0,0,0,0,0
COVID19north,1,2500,0,0,0,0,0,0,0,0,0,0,0,0
CPFBoard,17,194140,0,0,0,0,0,0,0,0,0,0,0,0
CPIMKerala,4,1092,0,0,0,0,0,0,0,0,0,0,0,0
CREEPBAza,19,24367,0,0,0,0,0,0,0,0,0,0,0,0
CYCPP,30,42167,0,0,0,0,0,0,0,0,0,0,0,0
California_Reklama,4,4,0,0,0,0,0,0,0,0,0,0,0,0
CanalREDCOM,2,199,0,0,0,0,0,0,0,0,0,0,0,0
CaptainNews,8,24740,0,0,0,0,0,0,0,0,0,0,0,0
Carstvo_39,40,283507,0,0,0,0,0,0,0,0,0,0,0,0
CaschysBlogFeed,2,161,0,0,0,0,0,0,0,0,0,0,0,0
CasosAislados,33,155420,0,0,0,0,0,0,0,0,0,0,0,0
CassandRaSach,138,471699,11,0,0,1,1,0,33660,0,0,3260,425,0
Castaneda2020k,1,199,0,0,0,0,0,0,0,0,0,0,0,0
CatturdFanClub,26,294580,0,0,0,0,0,0,0,0,0,0,0,0
CaucasianLive,20,17323,0,0,0,0,0,0,0,0,0,0,0,0
Caucasian_bureau,128,216181,2,0,0,0,0,0,3640,0,0,0,0,0
Celno3or,113,62269,2,0,0,0,0,0,936,0,0,0,0,0
CenterCIGR,3,5,0,0,0,0,0,0,0,0,0,0,0,0
CenterCounteringDisinformation,126,989599,1,0,0,0,1,0,4020,0,0,0,5500,0
CenterTONa,245,21674,0,0,0,0,0,0,0,0,0,0,0,0
CentrVED,21,7255,0,0,0,0,0,0,0,0,0,0,0,0
Centre_Iridia,13,14007,0,0,0,0,0,0,0,0,0,0,0,0
ChDambiev,297,6700070,1,0,0,0,1,1,10400,0,0,0,30000,23300
ChP_Kaliningrad,19,1760,0,0,0,0,0,0,0,0,0,0,0,0
Ch_allengs,26,30089,0,0,0,0,0,0,0,0,0,0,0,0
Chainsawman_ANISTAR,20,1509,0,0,0,0,0,0,0,0,0,0,0,0
Channel_No5,11,7860,0,0,0,0,0,0,0,0,0,0,0,0
CharlieKirk,36,9495800,0,0,0,0,0,0,0,0,0,0,0,0
CheLineTv,90,203603,0,0,0,0,0,0,0,0,0,0,0,0
Chebikk,8,1322,0,0,0,0,0,0,0,0,0,0,0,0
Cheboksari_crazy,49,682500,0,0,0,0,0,0,0,0,0,0,0,0
Cheboksari_podslushal,51,954700,0,0,0,0,0,0,0,0,0,0,0,0
Cheboksari_true,42,934900,2,0,0,0,0,0,48600,0,0,0,0,0
CheboksaryNovosty,37,33460,0,0,0,0,0,0,0,0,0,0,0,0
Cheboksary_peace,40,310751,1,0,0,0,0,0,7040,0,0,0,0,0
ChechnyaNews,6,9850,0,0,0,0,0,0,0,0,0,0,0,0
CheckMateNews,581,2351493,0,0,0,0,0,0,0,0,0,0,0,0
CheckRu1,5,210,0,0,0,0,0,0,0,0,0,0,0,0
ChefPeteEvans,10,29240,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_crazy,40,538249,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_cult,46,627030,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_inside,43,308600,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_peace,40,311653,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_podslushal,51,936252,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_true,52,294798,0,0,0,0,0,0,0,0,0,0,0,0
Chelyabinsk_vesti,7,16356,0,0,0,0,0,0,0,0,0,0,0,0
Chennel_33TV,295,584827,6,0,0,0,0,0,12440,0,0,0,0,0
Cherepovets_peace,41,326480,0,0,0,0,0,0,0,0,0,0,0,0
Cherepovez_crazy,49,683900,1,0,0,0,0,0,13300,0,0,0,0,0
Cherepovez_podslushal,51,969700,0,0,0,0,0,0,0,0,0,0,0,0
Cherepovez_true,42,236970,0,0,0,0,0,0,0,0,0,0,0,0
CherkassyPolice,5,2172,0,0,0,0,0,0,0,0,0,0,0,0
ChernigivOperative,59,641904,0,0,0,0,0,0,0,0,0,0,0,0
ChernivtsiCityCouncil,16,82990,0,0,0,0,0,0,0,0,0,0,0,0
Chesnakov,33,583142,5,0,0,0,0,0,34050,0,0,0,0,0
ChetyrePera,10,1357,0,0,0,0,0,0,0,0,0,0,0,0
Chinoz_yoshlar,22,10851,0,0,0,0,0,0,0,0,0,0,0,0
Chipmunkstore,20,76634,0,0,0,0,0,0,0,0,0,0,0,0
ChipsUZ,12,656,0,0,0,0,0,0,0,0,0,0,0,0
ChirchikNews_Uz,2,10360,0,0,0,0,0,0,0,0,0,0,0,0
Chiroqchi_Chiroqchiliklar_24,24,141694,0,0,0,0,0,0,0,0,0,0,0,0
Chita_crazy,53,736400,0,0,0,0,0,0,0,0,0,0,0,0
Chita_peace,49,396910,0,0,0,0,0,0,0,0,0,0,0,0
Chita_podslushal,51,933700,1,0,0,0,0,0,19200,0,0,0,0,0
Chita_true,43,237318,0,0,0,0,0,0,0,0,0,0,0,0
ChizNewz,1842,27244164,0,0,0,0,0,0,0,0,0,0,0,0
Chornovil_official,61,428265,19,0,0,0,0,0,146980,0,0,0,0,0
ChortoqLive,2,1622,0,0,0,0,0,0,0,0,0,0,0,0
Chp_Osetia,17,4011,0,0,0,0,0,0,0,0,0,0,0,0
Chp_volgograd,35,215335,1,0,0,0,0,0,1100,0,0,0,0,0
Chugunovmedia,34,319800,0,0,0,0,0,0,0,0,0,0,0,0
ChupisClub_Ru,14,5016,1,0,0,0,0,0,332,0,0,0,0,0
Chustliklar_24,42,34754,0,0,0,0,0,0,0,0,0,0,0,0
ChuvashiaDream,13,788600,0,0,0,0,0,0,0,0,0,0,0,0
Chuzhbinka,2,806,0,0,0,0,0,0,0,0,0,0,0,0
ChyhyrynTG,1,544,0,0,0,0,0,0,0,0,0,0,0,0
Citizenshiprights57,27,228360,0,0,0,0,0,0,0,0,0,0,0,0
CityprofLife,30,107061,0,0,0,0,0,0,0,0,0,0,0,0
Civil_Society_of_Abkhazia,2,459,0,0,0,0,0,0,0,0,0,0,0,0
Climategate,1,408,0,0,0,0,0,0,0,0,0,0,0,0
ClosET_iPhone,2,3405,0,0,0,0,0,0,0,0,0,0,0,0
CoKofIran,12,19130,0,0,0,0,0,0,0,0,0,0,0,0
Coala_russia,32,214250,1,0,0,0,0,0,5440,0,0,0,0,0
CodeMonkeyZ,45,2488198,0,0,0,0,0,0,0,0,0,0,0,0
ComGeGenovaAlert,234,5196480,0,0,0,0,0,0,0,0,0,0,0,0
CompromatSNG,181,1860385,24,0,0,1,0,0,241970,0,0,10100,0,0
ComunicacaoePolitica,31,21272,0,0,0,0,0,0,0,0,0,0,0,0
Concentracion_masiva_16A,2,519,0,0,0,0,0,0,0,0,0,0,0,0
ConflictChronicles,25,59680,0,0,0,0,0,0,0,0,0,0,0,0
CongresodelosDiputados,24,16525,0,0,0,0,0,0,0,0,0,0,0,0
ConstitutionCowboy,15,59670,0,0,0,0,0,0,0,0,0,0,0,0
Contora_Pishet,124,2462930,10,0,1,1,0,0,197700,0,21100,20200,0,0
CoronaIDF,6,37350,0,0,0,0,0,0,0,0,0,0,0,0
CoronaObjektiv,1,544,0,0,0,0,0,0,0,0,0,0,0,0
CoronaTransition,20,12936,0,0,0,0,0,0,0,0,0,0,0,0
Corona_Ausschuss,45,1225120,0,0,0,0,0,0,0,0,0,0,0,0
Corona_Fakten,42,218369,0,0,0,0,0,0,0,0,0,0,0,0
Corona_Reset,24,1877,0,0,0,0,0,0,0,0,0,0,0,0
CottageOfCards,20,88370,1,0,0,0,0,0,4740,0,0,0,0,0
CovidUncensoredTruth,2,613,0,0,0,0,0,0,0,0,0,0,0,0
Covin19Italia,15,1036,0,0,0,0,0,0,0,0,0,0,0,0
CreativeProductionUnite,26,353119,0,0,0,0,0,0,0,0,0,0,0,0
Crexcrexcrex,25,317439,2,0,0,0,0,0,4339,0,0,0,0,0
Crimeanwind,14,260530,0,0,0,0,0,0,0,0,0,0,0,0
CrypBaza,17,30190,0,0,0,0,0,0,0,0,0,0,0,0
Crypto_News_and_Tech_Updates,37,153945,0,0,0,0,0,0,0,0,0,0,0,0
CryptopolitanOfficial,6,144,0,0,0,0,0,0,0,0,0,0,0,0
CubaCute_RSS,3,6690,0,0,0,0,0,0,0,0,0,0,0,0
CubacelResponde,51,1088410,0,0,0,0,0,0,0,0,0,0,0,0
Cubanos_Por_El_Mundo,5,26080,0,0,0,0,0,0,0,0,0,0,0,0
CultureWarRoom,17,156420,0,0,0,0,0,0,0,0,0,0,0,0
CumtaAlertsRussianChannel,18,263580,0,0,0,0,0,0,0,0,0,0,0,0
CyberPalyanitsa,2,2950,0,0,0,0,0,0,0,0,0,0,0,0
Cyberferocious_OFC,20,1290,0,0,0,0,0,0,0,0,0,0,0,0
CyberspecNews,66,49176,0,0,0,0,0,0,0,0,0,0,0,0
D7_channel,116,601859,5,0,0,0,1,0,53100,0,0,0,2990,0
DASHKOY,4,15850,0,0,0,0,0,0,0,0,0,0,0,0
DBRgovua,20,68510,0,0,0,0,0,0,0,0,0,0,0,0
DBongino,70,939300,0,0,0,0,0,0,0,0,0,0,0,0
DCSpeaker,4,5012,0,0,0,0,0,0,0,0,0,0,0,0
DDEcW,42,366150,0,0,0,0,3,0,0,0,0,0,26960,0
DD_UFO,13,14017,1,0,0,0,0,0,989,0,0,0,0,0
DDrobnitski,45,1543900,3,0,0,0,0,0,311700,0,0,0,0,0
DEKurier,20,38280,0,0,0,0,0,0,0,0,0,0,0,0
DIES2022,17,313890,0,0,0,0,0,0,0,0,0,0,0,0
DIUkraine,443,40381379,8,0,0,0,0,0,419300,0,0,0,0,0
DKNASASAL,64,18429500,0,0,0,0,0,0,0,0,0,0,0,0
DK_RU_news,2,467,0,0,0,0,0,0,0,0,0,0,0,0
DKulko,48,923299,1,0,1,0,0,0,167000,0,15500,0,0,0
DMaxnoVosti,169,659870,1,0,0,1,1,0,6300,0,0,4500,6800,0
DNAbkhazia,38,169420,0,0,0,0,0,0,0,0,0,0,0,0
DNK_wiki,20,21498,0,0,0,0,0,0,0,0,0,0,0,0
DNR_SCKK,20,44432,0,0,0,0,0,0,0,0,0,0,0,0
DN_Kherson,42,6316,0,0,0,0,0,0,0,0,0,0,0,0
DOONDY,2,2620,0,0,0,0,0,0,0,0,0,0,0,0
DPSUkr,42,232970,0,0,0,0,0,0,0,0,0,0,0,0
DRPCSiciliaNews,17,100470,0,0,0,0,0,0,0,0,0,0,0,0
DRRobertM,48,448060,2,0,0,0,0,0,20900,0,0,0,0,0
DSNS_Kharkiv,2,765,0,0,0,0,0,0,0,0,0,0,0,0
DTFmagazine,10,13074,0,0,0,0,0,0,0,0,0,0,0,0
DUNYO_YANGILIKLARI_UZBEKISTON,89,112929,0,0,0,0,0,0,0,0,0,0,0,0
DVPasler,8,109900,0,0,0,0,0,0,0,0,0,0,0,0
DV_5ua,14,5755,1,0,0,0,0,0,88,0,0,0,0,0
DV_Sablin,22,298524,0,0,0,0,0,0,0,0,0,0,0,0
D_4an,15,44322,0,0,0,0,0,0,0,0,0,0,0,0
D_of_P72,1,636,0,0,0,0,0,0,0,0,0,0,0,0
DaVosDV,50,96473,0,0,0,0,0,0,0,0,0,0,0,0
DailyNation,22,4666,0,0,0,0,0,0,0,0,0,0,0,0
DailyUkrainianNews,37,349380,1,0,0,0,0,0,10400,0,0,0,0,0
DailyWar,17,40850,1,0,0,0,0,0,1580,0,0,0,0,0
Daily_Caller,34,30315,0,0,0,0,0,0,0,0,0,0,0,0
Daliluz,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalstroy,7,1488,0,0,0,0,0,0,0,0,0,0,0,0
Dan_Zapashny_Live,13,47011,0,0,0,0,0,0,0,0,0,0,0,0
DanielPrinzOffiziell,65,406300,0,0,0,0,0,0,0,0,0,0,0,0
DanilchenkoGV,13,11814,0,0,0,0,0,0,0,0,0,0,0,0
DaphniaBlog,23,59110,2,0,0,0,0,0,4750,0,0,0,0,0
DariaAshihmina,4,12140,0,0,0,0,0,0,0,0,0,0,0,0
Daria_Kaplan,223,20320300,0,0,0,0,0,0,0,0,0,0,0,0
DarkSideBusiness,39,29249,6,0,0,0,0,0,3736,0,0,0,0,0
DaryaPinzar86,27,641600,0,0,0,0,0,0,0,0,0,0,0,0
Daryo,6574,554287257,0,0,0,0,0,0,0,0,0,0,0,0
Daryo_uz,4,8380,0,0,0,0,0,0,0,0,0,0,0,0
DavMelik,20,84180,0,0,0,0,0,0,0,0,0,0,0,0
Davron_Fayziev,721,103983800,0,0,0,0,0,0,0,0,0,0,0,0
DavydovIn,326,216331310,5,0,0,2,0,0,1785800,0,0,1410500,0,0
Day_Zed,27,269,0,0,0,0,0,0,0,0,0,0,0,0
DeZaDNR,33,57559,0,0,0,0,0,0,0,0,0,0,0,0
DeepStateUA,499,114453900,8,0,0,0,2,0,1945000,0,0,0,491000,0
DefyCableNews,37,7478,0,0,0,0,0,0,0,0,0,0,0,0
Degtyarev_Info,7,60882,0,0,0,0,0,0,0,0,0,0,0,0
DemasterCristalix,46,2145400,0,0,0,0,0,0,0,0,0,0,0,0
DeminNikitka,30,226730,0,0,0,0,0,0,0,0,0,0,0,0
DemokratischerWiderstandTelegram,25,21974,0,0,0,0,0,0,0,0,0,0,0,0
Demotermine,297,195718,0,0,0,0,0,0,0,0,0,0,0,0
DenMinPR,14,5219,0,0,0,0,0,0,0,0,0,0,0,0
DenisDorokhov1987,34,367540,0,0,0,0,0,0,0,0,0,0,0,0
DenisPulenkov1,1,1500,0,0,0,0,0,0,0,0,0,0,0,0
DenisVidevich,3,1827,0,0,0,0,0,0,0,0,0,0,0,0
DenovYangiliklar,43,338139,0,0,0,0,0,0,0,0,0,0,0,0
Denys_Smyhal,23,149126,0,0,0,0,0,0,0,0,0,0,0,0
Department_uz,9,36170,0,0,0,0,0,0,0,0,0,0,0,0
DeputatZhuravlev,18,22778,0,0,0,0,1,0,0,0,0,0,1190,0
DerDritteWeg,42,110892,0,0,0,0,0,0,0,0,0,0,0,0
Derbent_true,45,237700,2,0,0,0,0,0,8780,0,0,0,0,0
DereckBlanco,8,4352,0,0,0,0,0,0,0,0,0,0,0,0
DerhachiLIVE,116,652703,0,0,0,0,0,0,0,0,0,0,0,0
DerinmedyaGRup,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DerzkiyKvadrat,55,133434,0,0,0,0,0,0,0,0,0,0,0,0
Detiipleti,13,21107,1,0,0,0,0,0,1320,0,0,0,0,0
Deutschkurs4,13,6975,0,0,0,0,0,0,0,0,0,0,0,0
DevendraGFadnavis,87,8729,0,0,0,0,0,0,0,0,0,0,0,0
DevonStack,48,361310,0,0,0,0,0,0,0,0,0,0,0,0
DianaAnkudinovaOfficial,21,96800,0,0,0,0,0,0,0,0,0,0,0,0
DianaDeleva,36,60762,0,0,0,0,0,0,0,0,0,0,0,0
DianaRice,20,232770,0,0,0,0,0,0,0,0,0,0,0,0
DiasporaGovAm,6,2282,0,0,0,0,0,0,0,0,0,0,0,0
DifusionKurdistan,5,1727,0,0,0,0,0,0,0,0,0,0,0,0
DigitalRightsCenter,20,11591,3,0,0,0,0,0,4002,0,0,0,0,0
DikiysnamibogOfficial,38,583379,0,0,0,0,0,0,0,0,0,0,0,0
DimaMakuper,10,24456,0,0,0,0,0,0,0,0,0,0,0,0
Dimaks_TV,3,12470,0,0,0,0,0,0,0,0,0,0,0,0
Dimitrovgrad_true,45,255880,0,0,0,2,0,0,0,0,0,9150,0,0
DineshJDSouza,220,1299028,0,0,0,0,0,0,0,0,0,0,0,0
DmitriAlexeevich_911thology_Rus,22,27830,0,0,0,0,0,0,0,0,0,0,0,0
DmitriyDemushkin,20,223330,1,0,0,0,0,0,10800,0,0,0,0,0
DmitriySteshin,745,30465864,14,0,0,0,6,0,531600,0,0,0,332200,0
DmitryGudkov,42,212010,1,0,0,0,0,0,6260,0,0,0,0,0
Dnepr_Info_New,62,30699,0,0,0,0,0,0,0,0,0,0,0,0
DnevnikKat,3,672,0,0,0,0,0,0,0,0,0,0,0,0
DnevnikLaovaya,12,13587,0,0,0,0,0,0,0,0,0,0,0,0
Dnevnik_rf,30,8418,0,0,0,0,0,0,0,0,0,0,0,0
Do4aMedia,42,684850,0,0,0,0,0,0,0,0,0,0,0,0
DoC_inform,20,30143,0,0,0,0,0,0,0,0,0,0,0,0
Dobrovoleec,20,110557,4,0,0,0,0,0,23810,0,0,0,0,0
Dobryak_official,51,2488399,0,0,0,0,0,0,0,0,0,0,0,0
Dojyaaanwhogivingyouanightcall,34,216190,0,0,0,0,0,0,0,0,0,0,0,0
Doksezemlja_okosuncakrece,16,95420,0,0,0,0,0,0,0,0,0,0,0,0
DokukinIvan,17,93970,0,0,0,0,0,0,0,0,0,0,0,0
Dolzarbx,246,3395864,0,0,0,0,0,0,0,0,0,0,0,0
DomerGrief,167,41968600,0,0,0,0,0,0,0,0,0,0,0,0
Domodedovo_true,45,335450,1,0,0,1,0,0,6150,0,0,6190,0,0
DonDay,4,1751,0,0,0,0,0,0,0,0,0,0,0,0
DonUkraine,18,375200,3,0,0,0,0,0,67700,0,0,0,0,0
DonaldTrumpOffice,68,640380,0,0,0,0,0,0,0,0,0,0,0,0
DonbassMediaGroup,1005,35102111,12,0,0,0,0,0,439300,0,0,0,0,0
DonbassYasinovatayanaliniiOgnia,20,290324,0,0,0,0,0,0,0,0,0,0,0,0
Doninside,84,90048,0,0,0,0,1,0,0,0,0,0,78,0
Dopomoga_Konstiantynivka,34,4049,2,0,0,0,0,0,311,0,0,0,0,0
DorrTV1,20,2688,0,0,0,0,0,0,0,0,0,0,0,0
Dosvitni_vogni,26,17747,1,0,0,0,0,0,921,0,0,0,0,0
DpBlack,4,0,0,0,0,0,0,0,0,0,0,0,0,0
DrKruOfficial,9,126270,0,0,0,0,0,0,0,0,0,0,0,0
Dr_BetsyChannel,21,4723,0,0,0,0,0,0,0,0,0,0,0,0
Dr_Heinrich_Fiechtner,32,61131,0,0,0,0,0,0,0,0,0,0,0,0
Dr_Orvandine,58,116543,0,0,0,0,0,0,0,0,0,0,0,0
Drmohsenibandpei,23,12866,0,0,0,0,0,0,0,0,0,0,0,0
DroneCenterDNR,20,24942,0,0,0,0,0,0,0,0,0,0,0,0
Drunkenpolitolog,28,205960,0,0,0,0,0,0,0,0,0,0,0,0
Duh_provincii,15,84410,0,0,0,0,0,0,0,0,0,0,0,0
DumitruCiorici,18,154920,0,0,0,0,0,0,0,0,0,0,0,0
Dumskaya,1,91,0,0,0,0,0,0,0,0,0,0,0,0
Dunyo_Xabarlari,372,2978340,0,0,0,0,0,0,0,0,0,0,0,0
Dunyoxabarlari_Tv,52,27026,0,0,0,0,0,0,0,0,0,0,0,0
DvuglavyiOrel,14,7925,0,0,0,0,1,0,0,0,0,0,1500,0
Dzaytseva,1,136,0,0,0,0,0,0,0,0,0,0,0,0
Dzen_z,2,123,0,0,0,0,0,0,0,0,0,0,0,0
Dzerzhinsk_true,45,251160,0,0,0,0,0,0,0,0,0,0,0,0
EB_official,7,12450,0,0,0,0,0,0,0,0,0,0,0,0
EGonline,1,924,0,0,0,0,0,0,0,0,0,0,0,0
